Team,Season,Season.Type,GP,TOI,CF,CA,CF60,CA60,CF_Perc,CSh_Perc,CSv_Perc,FF,FA,FF60,FA60,FF_Perc,FSh_Perc,FSv_Perc,SF,SA,SF60,SA60,SF_Perc,Sh_Perc,Sv_Perc,xGF,xGA,xGF60,xGA60,xGF_Perc,SCF,SCA,SCF60,SCA60,SCF_Perc,xFSh_Perc,xFSv_Perc,Adj.FSv_Perc,PDO,xPDO,GF,GA,GF60,GA60,GF_Perc,FO_Perc,PENDIFF
PIT,20152016,Regular,82,3838.37,3778,3388,59.06,52.96,52.72,4.21,96.19,2831,2518,44.25,39.36,52.93,5.62,94.88,2111,1859,33,29.06,53.17,7.53,93.06,175.51,140.07,2.74,2.19,55.61,609,464,9.52,7.25,56.76,6.2,94.44,0.44,100.59,100.64,159,129,2.49,2.02,55.21,50.7,1
PIT,20162017,Regular,82,3892.38,3811,3789,58.75,58.41,50.14,4.88,96.04,2875,2736,44.32,42.17,51.24,6.47,94.52,2163,2046,33.34,31.54,51.39,8.6,92.67,193.78,176.56,2.99,2.72,52.32,668,597,10.3,9.2,52.81,6.74,93.55,0.97,101.27,100.29,186,150,2.87,2.31,55.36,47.49,32
S.J,20072008,Regular,82,3554.41,3128,2672,52.8,45.1,53.93,4.16,95.51,2419,1958,40.83,33.05,55.27,5.37,93.87,1733,1401,29.25,23.65,55.3,7.5,91.43,148.46,112.25,2.51,1.89,56.94,499,356,8.42,6.01,58.36,6.14,94.27,-0.4,98.94,100.4,130,120,2.19,2.03,52,50.94,33
S.J,20082009,Regular,82,3648.74,3469,2929,57.04,48.16,54.22,3.78,95.83,2659,2203,43.72,36.23,54.69,4.93,94.46,1944,1611,31.97,26.49,54.68,6.74,92.43,159.58,131.43,2.62,2.16,54.84,534,426,8.78,7.01,55.62,6,94.03,0.43,99.17,100.04,131,122,2.15,2.01,51.78,54.41,38
S.J,20092010,Regular,81,3631.82,3512,3366,58.02,55.61,51.06,4.61,96.08,2627,2590,43.4,42.79,50.35,6.17,94.9,1860,1870,30.73,30.89,49.87,8.71,92.94,163.7,150.98,2.7,2.49,52.02,538,499,8.89,8.24,51.88,6.23,94.17,0.73,101.65,100.4,162,132,2.68,2.18,55.1,54.64,-1
S.J,20102011,Regular,82,3843.86,3902,3383,60.91,52.81,53.56,3.92,96.19,2912,2490,45.45,38.87,53.91,5.25,94.82,2088,1812,32.59,28.28,53.54,7.33,92.88,183.34,142.09,2.86,2.22,56.34,634,457,9.9,7.13,58.11,6.3,94.29,0.53,100.21,100.59,153,129,2.39,2.01,54.26,52.63,7
S.J,20112012,Regular,82,3926.28,3933,3658,60.1,55.9,51.81,3.59,96.39,2926,2592,44.71,39.61,53.03,4.82,94.91,2128,1862,32.52,28.45,53.33,6.63,92.91,169.84,142.46,2.6,2.18,54.38,526,440,8.04,6.72,54.45,5.8,94.5,0.4,99.54,100.31,141,132,2.15,2.02,51.65,52.69,47
S.J,20122013,Regular,48,2265.73,2256,2145,59.74,56.8,51.26,3.41,96.41,1644,1521,43.54,40.28,51.94,4.68,94.94,1151,1072,30.48,28.39,51.78,6.69,92.82,96.3,83.44,2.55,2.21,53.58,278,237,7.36,6.28,53.98,5.86,94.51,0.42,99.51,100.37,77,77,2.04,2.04,50,52.66,23
S.J,20132014,Regular,82,3892.42,4099,3558,63.18,54.85,53.53,3.93,96.04,3034,2539,46.77,39.14,54.44,5.31,94.45,2147,1809,33.1,27.88,54.27,7.5,92.21,185.95,141.2,2.87,2.18,56.84,621,445,9.57,6.86,58.26,6.13,94.44,0.01,99.7,100.57,161,141,2.48,2.17,53.31,52.46,51
S.J,20142015,Regular,82,3932.73,3948,3755,60.23,57.29,51.25,3.52,95.87,2829,2720,43.16,41.5,50.98,4.91,94.3,1964,1930,29.96,29.45,50.44,7.08,91.97,168.23,157.24,2.57,2.4,51.69,545,513,8.31,7.83,51.51,5.95,94.22,0.08,99.05,100.17,139,155,2.12,2.36,47.28,51.73,26
S.J,20152016,Regular,82,3890.75,3661,3422,56.46,52.77,51.69,4.02,96.14,2695,2392,41.56,36.89,52.98,5.45,94.48,1911,1715,29.47,26.45,52.7,7.69,92.3,165.03,135.95,2.54,2.1,54.83,588,461,9.07,7.11,56.05,6.12,94.32,0.17,100,100.44,147,132,2.27,2.04,52.69,50.34,28
S.J,20162017,Regular,82,3944.1,3858,3687,58.69,56.09,51.13,3.99,96.34,2796,2577,42.53,39.2,52.04,5.51,94.76,1925,1788,29.28,27.2,51.84,8,92.45,170.84,160.85,2.6,2.45,51.51,570,532,8.67,8.09,51.72,6.11,93.76,1,100.45,99.87,154,135,2.34,2.05,53.29,48.06,14
STL,20072008,Regular,82,3532.4,2743,3050,46.59,51.81,47.35,4.96,95.38,2193,2331,37.25,39.59,48.47,6.2,93.95,1592,1626,27.04,27.62,49.47,8.54,91.33,128.79,141.53,2.19,2.4,47.64,399,452,6.78,7.68,46.89,5.87,93.93,0.02,99.87,99.8,136,141,2.31,2.39,49.1,52.12,-13
STL,20082009,Regular,83,3503.46,2899,3155,49.65,54.03,47.89,4.48,95.56,2294,2377,39.29,40.71,49.11,5.67,94.11,1621,1675,27.76,28.69,49.18,8.02,91.64,135.06,137.7,2.31,2.36,49.52,416,418,7.12,7.16,49.88,5.89,94.21,-0.1,99.66,100.09,130,140,2.23,2.4,48.15,48.6,-10
STL,20092010,Regular,82,3590.58,3295,3190,55.06,53.31,50.81,4.34,95.55,2508,2472,41.91,41.31,50.36,5.7,94.26,1791,1767,29.93,29.53,50.34,7.98,91.96,147.37,154.98,2.46,2.59,48.74,477,523,7.97,8.74,47.7,5.88,93.73,0.53,99.95,99.61,143,142,2.39,2.37,50.18,49.16,-54
STL,20102011,Regular,82,3815.51,3640,3330,57.24,52.37,52.22,4.42,95.2,2726,2472,42.87,38.87,52.44,5.91,93.53,1916,1759,30.13,27.66,52.14,8.4,90.9,159.55,155.19,2.51,2.44,50.69,518,518,8.15,8.15,50,5.85,93.72,-0.19,99.31,99.58,161,160,2.53,2.52,50.16,48.24,-9
STL,20112012,Regular,82,3777.6,3594,3174,57.08,50.41,53.1,3.76,96.79,2737,2320,43.47,36.85,54.12,4.93,95.6,1936,1664,30.75,26.43,53.78,6.97,93.87,164.32,137.3,2.61,2.18,54.48,541,453,8.59,7.2,54.43,6,94.08,1.52,100.84,100.09,135,102,2.14,1.62,56.96,50.81,-20
STL,20122013,Regular,48,2246.24,1966,1813,52.51,48.43,52.02,4.17,95.7,1466,1289,39.16,34.43,53.21,5.59,93.95,1049,911,28.02,24.33,53.52,7.82,91.44,80.71,79.84,2.16,2.13,50.27,254,242,6.78,6.46,51.21,5.51,93.81,0.14,99.25,99.31,82,78,2.19,2.08,51.25,51.68,-1
STL,20132014,Regular,82,3754.76,3547,3128,56.68,49.98,53.14,4.4,95.91,2646,2283,42.28,36.48,53.68,5.9,94.39,1844,1639,29.47,26.19,52.94,8.46,92.19,148.55,128.93,2.37,2.06,53.54,486,424,7.77,6.78,53.41,5.61,94.35,0.04,100.65,99.97,156,128,2.49,2.05,54.93,51.8,-21
STL,20142015,Regular,82,3865.17,3602,3359,55.91,52.14,51.75,4.47,96.01,2744,2430,42.6,37.72,53.03,5.87,94.49,1966,1741,30.52,27.03,53.03,8.19,92.3,161.21,140.84,2.5,2.19,53.37,502,447,7.79,6.94,52.9,5.87,94.2,0.28,100.49,100.08,161,134,2.5,2.08,54.58,53.22,-30
STL,20152016,Regular,82,3831.64,3621,3343,56.7,52.35,52,3.84,96.29,2706,2471,42.37,38.69,52.27,5.14,94.98,1980,1809,31.01,28.33,52.26,7.02,93.15,159.65,147.59,2.5,2.31,51.96,538,501,8.42,7.85,51.78,5.9,94.03,0.95,100.17,99.93,139,124,2.18,1.94,52.85,51.37,-21
STL,20162017,Regular,82,3867.15,3414,3390,52.97,52.6,50.18,4.51,95.93,2542,2495,39.44,38.71,50.47,6.06,94.47,1835,1800,28.47,27.93,50.48,8.39,92.33,147.71,140.89,2.29,2.19,51.18,448,425,6.95,6.59,51.32,5.81,94.35,0.12,100.73,100.16,154,138,2.39,2.14,52.74,50.12,-31
T.B,20072008,Regular,82,3722.18,3158,3227,50.91,52.02,49.46,4.31,94.61,2402,2399,38.72,38.67,50.03,5.66,92.75,1750,1728,28.21,27.85,50.32,7.77,89.93,133.77,134.22,2.16,2.16,49.92,447,410,7.21,6.61,52.16,5.57,94.41,-1.66,97.7,99.97,136,174,2.19,2.8,43.87,50.36,-33
T.B,20082009,Regular,83,3489.78,2957,3250,50.84,55.88,47.64,4.33,95.57,2248,2471,38.65,42.48,47.64,5.69,94.17,1665,1829,28.63,31.45,47.65,7.69,92.13,126.49,132.47,2.17,2.28,48.85,404,405,6.95,6.96,49.94,5.63,94.64,-0.47,99.81,100.27,128,144,2.2,2.48,47.06,49.87,-49
T.B,20092010,Regular,82,3608.2,3065,3366,50.97,55.97,47.66,4.4,95.31,2344,2549,38.98,42.39,47.91,5.76,93.8,1707,1854,28.39,30.83,47.94,7.91,91.48,138.34,148.71,2.3,2.47,48.19,479,511,7.97,8.5,48.38,5.9,94.17,-0.36,99.39,100.07,135,158,2.24,2.63,46.08,53.21,4
T.B,20102011,Regular,82,3668.97,3563,3309,58.27,54.11,51.85,4.29,95.5,2689,2376,43.97,38.86,53.09,5.69,93.73,1952,1699,31.92,27.78,53.46,7.84,91.23,163.8,128.58,2.68,2.1,56.02,537,405,8.78,6.62,57.01,6.09,94.59,-0.86,99.07,100.68,153,149,2.5,2.44,50.66,51.26,21
T.B,20112012,Regular,82,3848.82,3277,3661,51.09,57.07,47.23,5.16,95.03,2425,2654,37.8,41.37,47.75,6.97,93.14,1747,1899,27.23,29.6,47.92,9.67,90.42,146.53,157.54,2.28,2.46,48.19,514,506,8.01,7.89,50.39,6.04,94.06,-0.92,100.09,100.11,169,182,2.63,2.84,48.15,48.41,-24
T.B,20122013,Regular,48,2244.76,1920,2151,51.32,57.49,47.16,5.36,95.44,1449,1625,38.73,43.43,47.14,7.11,93.97,1051,1144,28.09,30.58,47.88,9.8,91.43,81.94,87.14,2.19,2.33,48.46,271,267,7.24,7.14,50.37,5.65,94.64,-0.67,101.23,100.29,103,98,2.75,2.62,51.24,50.71,0
T.B,20132014,Regular,82,3812.59,3553,3420,55.91,53.82,50.95,4.25,96.17,2709,2572,42.63,40.48,51.3,5.57,94.91,1932,1797,30.4,28.28,51.81,7.82,92.71,146.84,144.3,2.31,2.27,50.44,433,451,6.81,7.1,48.98,5.42,94.39,0.52,100.53,99.81,151,131,2.38,2.06,53.55,49.26,-13
T.B,20142015,Regular,82,3792.34,3605,3193,57.04,50.52,53.03,4.97,95.71,2686,2369,42.5,37.48,53.14,6.66,94.22,1968,1687,31.14,26.69,53.84,9.1,91.88,156.97,135.23,2.48,2.14,53.72,489,439,7.74,6.95,52.69,5.84,94.29,-0.07,100.97,100.14,179,137,2.83,2.17,56.65,49.37,17
T.B,20152016,Regular,82,3759.26,3551,3253,56.68,51.92,52.19,4.17,96.16,2633,2477,42.02,39.53,51.53,5.62,94.95,1866,1773,29.78,28.3,51.28,7.93,92.95,141.84,131.05,2.26,2.09,51.98,458,420,7.31,6.7,52.16,5.39,94.71,0.24,100.88,100.1,148,125,2.36,2,54.21,50.46,9
T.B,20162017,Regular,82,3830.06,3595,3418,56.32,53.54,51.26,3.89,95.76,2693,2627,42.19,41.15,50.62,5.2,94.48,1897,1907,29.72,29.87,49.87,7.38,92.4,151.82,143.54,2.38,2.25,51.4,435,423,6.81,6.63,50.7,5.64,94.54,-0.06,99.78,100.17,140,145,2.19,2.27,49.12,47.57,-26
TOR,20072008,Regular,82,3550.57,3422,3183,57.83,53.79,51.81,4.3,95.13,2609,2406,44.09,40.66,52.02,5.63,93.56,1845,1684,31.18,28.46,52.28,7.97,90.8,144.4,145.84,2.44,2.46,49.75,481,508,8.13,8.58,48.63,5.53,93.94,-0.38,98.76,99.47,147,155,2.48,2.62,48.68,50.05,7
TOR,20082009,Regular,81,3663.05,3628,3576,59.43,58.57,50.36,4.44,95.05,2714,2652,44.45,43.44,50.58,5.93,93.33,1902,1816,31.15,29.75,51.16,8.46,90.25,148.72,157.8,2.44,2.58,48.52,508,555,8.32,9.09,47.79,5.48,94.05,-0.72,98.72,99.53,161,177,2.64,2.9,47.63,49.61,28
TOR,20092010,Regular,82,3742.55,3969,3539,63.63,56.74,52.86,3.8,95.45,2900,2583,46.49,41.41,52.89,5.21,93.77,2040,1833,32.7,29.39,52.67,7.4,91.22,172.61,148.97,2.77,2.39,53.68,575,526,9.22,8.43,52.23,5.95,94.23,-0.47,98.62,100.18,151,161,2.42,2.58,48.4,51.11,16
TOR,20102011,Regular,82,3750.15,3562,3897,56.99,62.35,47.75,4.18,96,2515,2834,40.24,45.34,47.02,5.92,94.5,1770,1978,28.32,31.65,47.23,8.42,92.11,136.92,156.04,2.19,2.5,46.74,449,554,7.18,8.86,44.77,5.44,94.49,0,100.53,99.94,149,156,2.38,2.5,48.85,49.63,5
TOR,20112012,Regular,82,3923.2,3668,3832,56.1,58.61,48.91,4.17,95.33,2614,2850,39.98,43.59,47.84,5.85,93.72,1829,1992,27.97,30.46,47.87,8.37,91.01,155.07,168.58,2.37,2.58,47.91,499,570,7.63,8.72,46.68,5.93,94.08,-0.37,99.38,100.02,153,179,2.34,2.74,46.08,50.76,12
TOR,20122013,Regular,48,2234.19,1928,2446,51.78,65.69,44.08,5.39,96.08,1396,1781,37.49,47.83,43.94,7.45,94.61,975,1251,26.18,33.6,43.8,10.67,92.33,77.94,98.36,2.09,2.64,44.21,253,314,6.79,8.43,44.62,5.58,94.48,0.13,102.99,100.06,104,96,2.79,2.58,52,50.11,-9
TOR,20132014,Regular,83,3851.02,3258,4350,50.76,67.77,42.82,4.54,96.18,2417,3308,37.66,51.54,42.22,6.12,94.98,1746,2281,27.2,35.54,43.36,8.48,92.72,136.78,180.73,2.13,2.82,43.08,409,552,6.37,8.6,42.56,5.66,94.54,0.45,101.2,100.2,148,166,2.31,2.59,47.13,48.4,-39
TOR,20142015,Regular,82,3789.22,3360,3877,53.2,61.39,46.43,4.05,95.59,2531,2950,40.08,46.71,46.18,5.37,94.2,1809,2094,28.64,33.16,46.35,7.52,91.83,141.32,173.76,2.24,2.75,44.85,465,574,7.36,9.09,44.75,5.58,94.11,0.09,99.35,99.69,136,171,2.15,2.71,44.3,49.55,8
TOR,20152016,Regular,82,3803.23,3771,3574,59.49,56.38,51.34,3.18,95.52,2764,2785,43.61,43.94,49.81,4.34,94.25,1887,1982,29.77,31.27,48.77,6.36,91.93,152.61,148.11,2.41,2.34,50.75,498,504,7.86,7.95,49.7,5.52,94.68,-0.43,98.29,100.2,120,160,1.89,2.52,42.86,50.06,-30
TOR,20162017,Regular,82,3903.49,3935,3873,60.48,59.53,50.4,4.29,95.84,2940,2966,45.19,45.59,49.78,5.75,94.57,2028,2087,31.17,32.08,49.28,8.33,92.29,183.98,174.39,2.83,2.68,51.34,621,565,9.55,8.68,52.36,6.26,94.12,0.45,100.62,100.38,169,161,2.6,2.47,51.21,50.09,-16
VAN,20072008,Regular,83,3462.34,2829,3056,49.02,52.96,48.07,4.42,95.91,2182,2346,37.81,40.65,48.19,5.73,94.67,1543,1659,26.74,28.75,48.19,8.1,92.47,122.49,132.6,2.12,2.3,48.02,402,430,6.97,7.45,48.32,5.61,94.35,0.32,100.57,99.96,125,125,2.17,2.17,50,48.39,43
VAN,20082009,Regular,81,3456.07,2964,3046,51.46,52.88,49.32,5.03,96.09,2251,2352,39.08,40.83,48.9,6.62,94.94,1624,1675,28.19,29.08,49.23,9.17,92.9,137.56,139.46,2.39,2.42,49.66,527,497,9.15,8.63,51.46,6.11,94.07,0.87,102.07,100.18,149,119,2.59,2.07,55.6,51.31,48
VAN,20092010,Regular,82,3640.47,3410,3181,56.2,52.43,51.74,5.1,95.69,2585,2466,42.6,40.64,51.18,6.73,94.44,1861,1794,30.67,29.57,50.92,9.35,92.36,151.7,147.67,2.5,2.43,50.67,555,522,9.15,8.6,51.53,5.87,94.01,0.43,101.71,99.88,174,137,2.87,2.26,55.95,51.62,43
VAN,20102011,Regular,82,3742.16,3695,3379,59.24,54.18,52.23,4.38,96.33,2751,2536,44.11,40.66,52.03,5.89,95.11,1977,1861,31.7,29.84,51.51,8.19,93.34,155.93,156.89,2.5,2.52,49.85,541,555,8.67,8.9,49.36,5.67,93.81,1.3,101.53,99.48,162,124,2.6,1.99,56.64,54.19,2
VAN,20112012,Regular,82,3756.12,3658,3277,58.43,52.35,52.75,4.29,96,2659,2501,42.47,39.95,51.53,5.9,94.76,1915,1912,30.59,30.54,50.04,8.2,93.15,143.2,151.91,2.29,2.43,48.52,451,526,7.2,8.4,46.16,5.39,93.93,0.84,101.35,99.31,157,131,2.51,2.09,54.51,52.55,25
VAN,20122013,Regular,48,2208.63,1992,1882,54.11,51.13,51.42,4.17,95.75,1456,1439,39.55,39.09,50.29,5.7,94.44,1032,1073,28.04,29.15,49.03,8.04,92.54,86.01,87.03,2.34,2.36,49.71,283,300,7.69,8.15,48.54,5.91,93.95,0.49,100.59,99.86,83,80,2.25,2.17,50.92,47.46,5
VAN,20132014,Regular,82,3809.44,3699,3505,58.26,55.2,51.35,3.76,95.95,2715,2542,42.76,40.04,51.65,5.12,94.41,1915,1830,30.16,28.82,51.13,7.26,92.24,151.48,151.05,2.39,2.38,50.07,496,510,7.81,8.03,49.3,5.58,94.06,0.36,99.5,99.64,139,142,2.19,2.24,49.47,52.19,8
VAN,20142015,Regular,82,3855.74,3508,3573,54.59,55.6,49.54,4.25,95.58,2638,2602,41.05,40.49,50.34,5.65,93.93,1928,1896,30,29.5,50.42,7.73,91.67,151.05,160.46,2.35,2.5,48.49,459,498,7.14,7.75,47.96,5.73,93.83,0.09,99.39,99.56,149,158,2.32,2.46,48.53,47.36,-28
VAN,20152016,Regular,82,3880.3,3271,3659,50.58,56.58,47.2,3.76,95.82,2447,2810,37.84,43.45,46.55,5.03,94.56,1802,2049,27.86,31.68,46.79,6.83,92.53,137.49,170.54,2.13,2.64,44.64,489,590,7.56,9.12,45.32,5.62,93.93,0.62,99.36,99.55,123,153,1.9,2.37,44.57,45.41,1
VAN,20162017,Regular,82,3990.15,3398,3692,51.1,55.52,47.93,3.77,95.72,2485,2832,37.37,42.58,46.74,5.15,94.42,1823,2085,27.41,31.35,46.65,7.02,92.42,145.63,172.26,2.19,2.59,45.81,490,570,7.37,8.57,46.23,5.86,93.92,0.5,99.44,99.78,128,158,1.92,2.38,44.76,50.73,1
WPG,20112012,Regular,82,3847.85,3654,3606,56.98,56.23,50.33,4.27,95.73,2788,2664,43.47,41.54,51.14,5.6,94.22,1958,1893,30.53,29.52,50.84,7.97,91.86,170.76,166.07,2.66,2.59,50.7,591,595,9.22,9.28,49.83,6.12,93.77,0.45,99.83,99.89,156,154,2.43,2.4,50.32,49.11,-12
WPG,20122013,Regular,48,2320.32,2199,2240,56.86,57.92,49.54,4.18,95.45,1600,1643,41.37,42.49,49.34,5.75,93.79,1098,1158,28.39,29.94,48.67,8.38,91.19,97.86,103.7,2.53,2.68,48.55,334,348,8.64,9,48.97,6.12,93.69,0.1,99.57,99.8,92,102,2.38,2.64,47.42,49.19,-10
WPG,20132014,Regular,82,3804.28,3647,3640,57.52,57.41,50.05,4.2,95.55,2710,2658,42.74,41.92,50.48,5.65,93.91,1948,1912,30.72,30.16,50.47,7.85,91.53,169.86,165.74,2.68,2.61,50.61,594,582,9.37,9.18,50.51,6.27,93.76,0.14,99.38,100.03,153,162,2.41,2.56,48.57,46.17,-13
WPG,20142015,Regular,82,3737.79,3533,3194,56.71,51.27,52.52,4.1,96.15,2574,2379,41.32,38.19,51.97,5.63,94.83,1837,1710,29.49,27.45,51.79,7.89,92.81,160.77,147.02,2.58,2.36,52.23,559,501,8.97,8.04,52.74,6.25,93.82,1.01,100.7,100.07,145,123,2.33,1.97,54.1,49.06,-48
WPG,20152016,Regular,82,3790.61,3547,3356,56.14,53.12,51.38,4.06,95.71,2618,2495,41.44,39.49,51.2,5.5,94.23,1893,1808,29.96,28.62,51.15,7.61,92.04,159.68,158.84,2.53,2.51,50.13,574,532,9.09,8.42,51.9,6.1,93.63,0.59,99.64,99.73,144,144,2.28,2.28,50,46.83,-5
WPG,20162017,Regular,81,3772.94,3341,3456,53.13,54.96,49.15,4.61,95.28,2502,2579,39.79,41.01,49.24,6.16,93.68,1818,1927,28.91,30.64,48.54,8.47,91.54,156.51,156.65,2.49,2.49,49.98,511,515,8.13,8.19,49.81,6.26,93.93,-0.25,100.01,100.18,154,163,2.45,2.59,48.58,49.15,27
WSH,20072008,Regular,82,3589.17,3585,2866,59.93,47.91,55.57,4.07,95.25,2656,2159,44.4,36.09,55.16,5.5,93.7,1896,1587,31.7,26.53,54.44,7.7,91.43,158.73,127.14,2.65,2.13,55.53,501,415,8.38,6.94,54.69,5.98,94.11,-0.41,99.13,100.09,146,136,2.44,2.27,51.77,51.25,25
WSH,20082009,Regular,82,3586.59,3810,3118,63.74,52.16,54.99,3.96,95.61,2786,2302,46.61,38.51,54.76,5.42,94.05,2004,1685,33.52,28.19,54.32,7.53,91.87,165.88,137.47,2.78,2.3,54.68,576,479,9.64,8.01,54.6,5.95,94.03,0.02,99.4,99.98,151,137,2.53,2.29,52.43,51.83,-23
WSH,20092010,Regular,82,3729.53,3879,3456,62.4,55.6,52.88,5.36,96.15,2770,2588,44.56,41.64,51.7,7.51,94.86,2009,1884,32.32,30.31,51.61,10.35,92.94,167.01,154.78,2.69,2.49,51.9,591,508,9.51,8.17,53.78,6.03,94.02,0.84,103.29,100.05,208,133,3.35,2.14,61,51.2,-15
WSH,20102011,Regular,82,3778.57,3683,3506,58.48,55.67,51.23,3.88,96.29,2642,2528,41.95,40.14,51.1,5.41,94.86,1903,1798,30.22,28.55,51.42,7.51,92.77,157.36,146.93,2.5,2.33,51.71,547,499,8.69,7.92,52.29,5.96,94.19,0.67,100.28,100.14,143,130,2.27,2.06,52.38,50.69,-13
WSH,20112012,Regular,82,3891.81,3503,3667,54.01,56.53,48.86,4.25,95.96,2555,2654,39.39,40.92,49.05,5.83,94.42,1831,1924,28.23,29.66,48.76,8.14,92.31,145.05,149.42,2.24,2.3,49.26,488,470,7.52,7.25,50.94,5.68,94.37,0.05,100.45,100.05,149,148,2.3,2.28,50.17,49.94,6
WSH,20122013,Regular,48,2247.7,2042,2152,54.51,57.45,48.69,4.46,96.05,1478,1563,39.45,41.72,48.6,6.16,94.56,1057,1181,28.22,31.53,47.23,8.61,92.8,88.7,92.07,2.37,2.46,49.07,297,300,7.93,8.01,49.75,6,94.11,0.45,101.41,100.11,91,85,2.43,2.27,51.7,50.23,3
WSH,20132014,Regular,82,3818.27,3366,3695,52.89,58.06,47.67,4.01,95.86,2463,2765,38.7,43.45,47.11,5.48,94.47,1755,2031,27.58,31.91,46.35,7.69,92.47,141.24,158.01,2.22,2.48,47.2,444,507,6.98,7.97,46.69,5.73,94.29,0.18,100.16,100.02,135,153,2.12,2.4,46.88,48.02,-10
WSH,20142015,Regular,82,3857.91,3639,3446,56.6,53.59,51.36,4.07,96.08,2629,2473,40.89,38.46,51.53,5.63,94.54,1831,1778,28.48,27.65,50.73,8.08,92.41,153.54,138.91,2.39,2.16,52.5,497,468,7.73,7.28,51.5,5.84,94.38,0.16,100.49,100.22,148,135,2.3,2.1,52.3,51.43,-23
WSH,20152016,Regular,82,3872.7,3691,3541,57.18,54.86,51.04,4.44,96.39,2720,2567,42.14,39.77,51.45,6.03,95.01,1969,1800,30.51,27.89,52.24,8.33,92.89,159.03,147.91,2.46,2.29,51.81,545,518,8.44,8.03,51.27,5.85,94.24,0.78,101.22,100.08,164,128,2.54,1.98,56.16,49.47,-5
WSH,20162017,Regular,82,3841.54,3656,3400,57.1,53.1,51.81,4.87,96.71,2695,2542,42.09,39.7,51.46,6.6,95.59,1941,1786,30.32,27.9,52.08,9.17,93.73,160.95,154.48,2.51,2.41,51.03,541,527,8.45,8.23,50.66,5.97,93.92,1.67,102.9,99.9,178,112,2.78,1.75,61.38,49.81,-34
