ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	corAns	Experiment	Experiment.Cycle	Experiment.Sample	jitter	probNum	probType	probVer	Procedure	Running	slot1	slot10	slot11	slot12	slot2	slot3	slot4	slot5	slot6	slot7	slot8	slot9	sourceType	stimulus.ACC	stimulus.CRESP	stimulus.RESP	stimulus.RT	stimulus.RTTime	target1Type	target2Type
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	59	2	59	1	59	605	50	a	a3	fractal	Experiment	Images\fractal133.png	Images\fractal136.png	Images\fractal137.png	Images\fractal137.png	Images\fractal133.png	Images\fractal134.png	Images\fractal134.png	Images\fractal135.png	Images\fractal135.png	Images\fractal135.png	Images\fractal135.png	Images\fractal136.png	d	1	2	2	3990	577174	s	d
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	60	1	60	1	60	747	35	a	a1	fractal	Experiment	Images\fractal72.png	Images\fractal74.png	Images\fractal75.png	Images\fractal75.png	Images\fractal72.png	Images\fractal72.png	Images\fractal72.png	Images\fractal73.png	Images\fractal73.png	Images\fractal73.png	Images\fractal73.png	Images\fractal74.png	s	1	1	1	3654	582686	s	d
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	61	2	61	1	61	674	17	p	p2	fractal	Experiment	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal34.png	Images\fractal34.png	Images\fractal34.png	Images\fractal34.png	Images\fractal33.png	s	1	2	2	2151	586614	d	s
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	62	1	62	1	62	580	62	a	a4	fractal	Experiment	Images\fractal193.png	Images\fractal197.png	Images\fractal197.png	Images\fractal197.png	Images\fractal193.png	Images\fractal194.png	Images\fractal194.png	Images\fractal195.png	Images\fractal195.png	Images\fractal196.png	Images\fractal196.png	Images\fractal197.png	d	1	1	1	1998	590310	d	s
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	63	2	63	1	63	533	77	s	s13	fractal	Experiment	Images\fractal268.png	Images\fractal319.png	Images\fractal320.png	Images\fractal321.png	Images\fractal268.png	Images\fractal269.png	Images\fractal270.png	Images\fractal452.png	Images\fractal453.png	Images\fractal454.png	Images\fractal455.png	Images\fractal319.png	sd	1	2	2	3637	595598	dd	sd
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	64	1	64	1	64	851	70	s	s6	fractal	Experiment	Images\fractal218.png	Images\fractal365.png	Images\fractal366.png	Images\fractal366.png	Images\fractal218.png	Images\fractal219.png	Images\fractal219.png	Images\fractal432.png	Images\fractal433.png	Images\fractal434.png	Images\fractal435.png	Images\fractal364.png	ss	0	1	2	8367	605926	dd	ds
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	65	1	65	1	65	585	9	p	p1	fractal	Experiment	Images\fractal17.png	Images\fractal18.png	Images\fractal18.png	Images\fractal18.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal18.png	s	1	1	1	2095	609718	s	d
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	66	2	66	1	66	877	82	s	s18	fractal	Experiment	Images\fractal331.png	Images\fractal359.png	Images\fractal360.png	Images\fractal360.png	Images\fractal332.png	Images\fractal333.png	Images\fractal333.png	Images\fractal242.png	Images\fractal242.png	Images\fractal243.png	Images\fractal243.png	Images\fractal358.png	ds	1	2	2	7133	618854	ss	ds
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	67	1	67	1	67	935	2	p	p1	fractal	Experiment	Images\fractal3.png	Images\fractal4.png	Images\fractal4.png	Images\fractal4.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal4.png	s	1	1	1	2530	623431	s	d
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	68	1	68	1	68	951	89	s	s25	fractal	Experiment	Images\fractal400.png	Images\fractal313.png	Images\fractal314.png	Images\fractal315.png	Images\fractal401.png	Images\fractal402.png	Images\fractal403.png	Images\fractal248.png	Images\fractal248.png	Images\fractal249.png	Images\fractal249.png	Images\fractal313.png	dd	0	1	2	21265	646765	ss	sd
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	69	1	69	1	69	518	84	s	s20	fractal	Experiment	Images\fractal337.png	Images\fractal246.png	Images\fractal247.png	Images\fractal247.png	Images\fractal338.png	Images\fractal339.png	Images\fractal339.png	Images\fractal382.png	Images\fractal383.png	Images\fractal384.png	Images\fractal384.png	Images\fractal246.png	ds	1	1	1	6916	655309	ds	ss
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	70	1	70	1	70	913	76	s	s12	fractal	Experiment	Images\fractal265.png	Images\fractal238.png	Images\fractal239.png	Images\fractal239.png	Images\fractal265.png	Images\fractal266.png	Images\fractal267.png	Images\fractal379.png	Images\fractal380.png	Images\fractal381.png	Images\fractal381.png	Images\fractal238.png	sd	1	1	1	7001	664341	ds	ss
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	71	1	71	1	71	949	61	a	a4	fractal	Experiment	Images\fractal188.png	Images\fractal192.png	Images\fractal192.png	Images\fractal192.png	Images\fractal188.png	Images\fractal189.png	Images\fractal189.png	Images\fractal190.png	Images\fractal190.png	Images\fractal191.png	Images\fractal191.png	Images\fractal192.png	d	1	1	1	3434	669837	d	s
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	72	2	72	1	72	683	95	s	s31	fractal	Experiment	Images\fractal424.png	Images\fractal477.png	Images\fractal478.png	Images\fractal479.png	Images\fractal425.png	Images\fractal426.png	Images\fractal427.png	Images\fractal301.png	Images\fractal301.png	Images\fractal302.png	Images\fractal303.png	Images\fractal476.png	dd	1	2	2	7074	678709	sd	dd
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	73	2	73	1	73	600	46	a	a2	fractal	Experiment	Images\fractal116.png	Images\fractal119.png	Images\fractal119.png	Images\fractal119.png	Images\fractal116.png	Images\fractal116.png	Images\fractal116.png	Images\fractal117.png	Images\fractal117.png	Images\fractal118.png	Images\fractal118.png	Images\fractal119.png	s	1	2	2	3800	716805	d	s
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	74	2	74	1	74	884	81	s	s17	fractal	Experiment	Images\fractal328.png	Images\fractal310.png	Images\fractal311.png	Images\fractal312.png	Images\fractal329.png	Images\fractal330.png	Images\fractal330.png	Images\fractal240.png	Images\fractal240.png	Images\fractal241.png	Images\fractal241.png	Images\fractal310.png	ds	1	2	2	5562	724381	ss	sd
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	75	1	75	1	75	808	33	a	a1	fractal	Experiment	Images\fractal64.png	Images\fractal66.png	Images\fractal67.png	Images\fractal67.png	Images\fractal64.png	Images\fractal64.png	Images\fractal64.png	Images\fractal65.png	Images\fractal65.png	Images\fractal65.png	Images\fractal65.png	Images\fractal66.png	s	1	1	1	2928	729245	s	d
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	76	1	76	1	76	547	5	p	p1	fractal	Experiment	Images\fractal9.png	Images\fractal10.png	Images\fractal10.png	Images\fractal10.png	Images\fractal9.png	Images\fractal9.png	Images\fractal9.png	Images\fractal9.png	Images\fractal9.png	Images\fractal9.png	Images\fractal9.png	Images\fractal10.png	s	1	1	1	1506	732421	s	d
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	77	1	77	1	77	663	64	a	a4	fractal	Experiment	Images\fractal203.png	Images\fractal207.png	Images\fractal207.png	Images\fractal207.png	Images\fractal203.png	Images\fractal204.png	Images\fractal204.png	Images\fractal205.png	Images\fractal205.png	Images\fractal206.png	Images\fractal206.png	Images\fractal207.png	d	1	1	1	4215	738413	d	s
Fractal Experiment	416	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337910</Frequency><Timestamp dt:dt="r8">242190394934</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-10T20:38:27Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-416-1	60.020	1.0.0.253	1	1672690591	Standard	2.0.10.356	2.0.10.356	02-10-2016	2/10/2016 8:38:27 PM	14:38:27	2.0.10.252	78	1	78	1	78	683	66	s	s2	fractal	Experiment	Images\fractal210.png	Images\fractal353.png	Images\fractal354.png	Images\fractal354.png	Images\fractal210.png	Images\fractal211.png	Images\fractal211.png	Images\fractal226.png	Images\fractal226.png	Images\fractal227.png	Images\fractal227.png	Images\fractal352.png	ss	1	1	1	4105	744317	ss	ds
